state,county,income_mean,poverty_pct,college,female_count,Total_pop,White,Black,Asian,age_median
48.0,169.0,71609.0,17.7,9.9,2218.0,6288.0,5234.0,272.0,137.0,39.0
48.0,453.0,103148.0,13.1,30.8,595810.0,1203166.0,884639.0,100148.0,79400.0,33.9
48.0,279.0,57348.0,23.6,11.4,6552.0,13262.0,11663.0,658.0,78.0,36.0
28.0,117.0,50999.0,23.6,7.1,13056.0,25360.0,21190.0,3130.0,40.0,39.0
28.0,59.0,64894.0,16.0,13.0,71949.0,142014.0,101325.0,30698.0,3359.0,38.8
28.0,143.0,50655.0,21.9,12.0,5511.0,10170.0,1966.0,7984.0,121.0,33.9
28.0,21.0,37060.0,44.0,10.1,4808.0,9120.0,1066.0,7972.0,49.0,33.7
28.0,75.0,59086.0,21.8,12.3,39706.0,77323.0,42033.0,33636.0,600.0,37.8
28.0,127.0,53203.0,24.9,8.5,13958.0,27073.0,16736.0,9878.0,74.0,39.2
28.0,7.0,53875.0,23.1,9.3,9755.0,18581.0,10026.0,7921.0,37.0,39.7
28.0,27.0,45686.0,34.0,11.5,12796.0,23802.0,5048.0,18436.0,119.0,34.2
28.0,147.0,48456.0,27.7,7.3,7493.0,14601.0,7734.0,6719.0,63.0,39.9
28.0,115.0,56336.0,19.2,10.8,16011.0,31315.0,24547.0,5002.0,18.0,36.4
28.0,3.0,52866.0,17.1,10.2,18893.0,37180.0,31589.0,4332.0,98.0,39.7
28.0,33.0,80337.0,9.1,16.3,90958.0,176132.0,119830.0,46053.0,2156.0,36.7
29.0,47.0,85359.0,7.9,22.1,121868.0,239164.0,204916.0,14425.0,5141.0,37.1
29.0,65.0,54520.0,21.0,9.2,7812.0,15504.0,14821.0,100.0,72.0,44.4
29.0,510.0,60564.0,24.2,19.2,160741.0,311273.0,143956.0,146057.0,10096.0,35.5
29.0,23.0,53525.0,21.8,8.5,21910.0,42733.0,38740.0,2437.0,271.0,40.1
29.0,139.0,54624.0,17.1,8.8,5781.0,11545.0,10966.0,178.0,29.0,44.0
29.0,207.0,53425.0,16.2,9.0,15147.0,29512.0,28664.0,340.0,10.0,41.4
29.0,221.0,50553.0,20.1,6.0,12096.0,24931.0,23739.0,492.0,22.0,40.7
29.0,63.0,62170.0,13.5,11.8,4617.0,12564.0,10796.0,1228.0,26.0,40.2
29.0,107.0,69330.0,13.0,12.8,16483.0,32589.0,30639.0,634.0,185.0,42.3
29.0,29.0,70165.0,16.0,13.8,22768.0,45096.0,43463.0,339.0,145.0,51.1
29.0,97.0,61434.0,17.4,16.4,61015.0,119238.0,107744.0,2400.0,1314.0,36.0
29.0,119.0,54650.0,19.5,7.8,11192.0,22827.0,19969.0,450.0,328.0,38.3
29.0,167.0,59516.0,14.5,12.4,16114.0,31549.0,30117.0,299.0,158.0,37.5
29.0,179.0,52990.0,18.2,8.2,3077.0,6315.0,6003.0,121.0,9.0,46.1
29.0,201.0,57116.0,20.7,9.0,20017.0,38729.0,33004.0,4456.0,160.0,39.9
29.0,11.0,62378.0,21.6,12.4,5985.0,11850.0,11161.0,35.0,0.0,41.4
29.0,51.0,74151.0,10.8,21.4,38009.0,76740.0,64219.0,8970.0,1080.0,38.5
29.0,73.0,65289.0,9.8,11.8,7373.0,14746.0,14354.0,62.0,55.0,45.8
29.0,121.0,51057.0,15.0,10.6,7571.0,15254.0,14415.0,284.0,80.0,43.3
29.0,155.0,48662.0,27.9,7.6,9009.0,17031.0,11937.0,4631.0,0.0,37.8
29.0,203.0,43558.0,28.5,10.6,4234.0,8246.0,7876.0,12.0,0.0,45.1
29.0,67.0,48315.0,21.4,6.7,6674.0,13374.0,13210.0,14.0,9.0,47.6
29.0,83.0,59053.0,21.5,10.5,11122.0,21765.0,20755.0,289.0,74.0,44.2
29.0,109.0,57088.0,16.9,10.6,19138.0,38133.0,36412.0,240.0,82.0,39.6
30.0,15.0,55396.0,18.9,21.8,2950.0,5789.0,4482.0,3.0,27.0,40.9
30.0,53.0,54708.0,18.5,14.7,9680.0,19358.0,18372.0,12.0,97.0,52.6
30.0,35.0,48457.0,33.3,12.4,6844.0,13699.0,4451.0,38.0,16.0,31.4
30.0,95.0,78211.0,6.4,18.1,4717.0,9410.0,9016.0,20.0,40.0,46.6
30.0,57.0,67820.0,10.6,19.0,3957.0,8218.0,7752.0,20.0,4.0,52.6
30.0,3.0,60332.0,26.2,12.8,6804.0,13376.0,4194.0,6.0,20.0,30.8
30.0,49.0,76249.0,11.2,23.9,33891.0,67077.0,62921.0,185.0,424.0,41.0
30.0,63.0,71308.0,14.9,25.8,57611.0,115983.0,106340.0,594.0,1880.0,35.6
30.0,13.0,67396.0,12.8,17.6,40477.0,81746.0,71996.0,1055.0,706.0,38.2
30.0,77.0,65303.0,12.7,12.7,2551.0,6861.0,6235.0,24.0,34.0,45.3
30.0,31.0,84251.0,11.9,31.7,50483.0,104729.0,98713.0,352.0,1469.0,33.5
30.0,1.0,66504.0,15.9,24.2,4645.0,9393.0,8922.0,6.0,43.0,42.1
31.0,161.0,61900.0,18.0,16.3,2668.0,5234.0,4331.0,40.0,42.0,45.9
31.0,55.0,84908.0,12.7,25.5,281249.0,554992.0,441478.0,61513.0,20210.0,34.5
31.0,95.0,56897.0,12.0,12.1,3702.0,7188.0,6961.0,18.0,11.0,45.7
31.0,137.0,70879.0,8.8,18.6,4542.0,9120.0,8792.0,23.0,24.0,42.6
31.0,157.0,67975.0,13.4,15.5,18680.0,36255.0,33318.0,304.0,236.0,39.5
31.0,121.0,68787.0,10.6,13.2,3884.0,7803.0,7445.0,67.0,23.0,43.6
31.0,21.0,65349.0,11.7,13.7,3319.0,6528.0,6215.0,46.0,32.0,46.2
31.0,39.0,69244.0,7.0,17.5,4486.0,8991.0,8465.0,7.0,28.0,43.6
31.0,27.0,72281.0,9.1,13.9,4194.0,8523.0,8352.0,4.0,6.0,43.6
31.0,97.0,65486.0,9.4,10.9,2100.0,5197.0,4513.0,339.0,48.0,40.6
31.0,185.0,75478.0,10.1,19.2,7106.0,13799.0,13113.0,210.0,56.0,40.2
31.0,37.0,63171.0,12.4,9.6,4890.0,10760.0,9349.0,374.0,64.0,34.3
31.0,143.0,74683.0,7.8,15.3,2715.0,5255.0,5124.0,10.0,3.0,45.2
32.0,15.0,88779.0,14.9,4.9,2399.0,5746.0,5178.0,6.0,7.0,37.2
34.0,21.0,115599.0,11.4,21.5,188393.0,368762.0,234759.0,76176.0,39632.0,38.7
34.0,35.0,149988.0,4.7,29.6,168880.0,330176.0,222500.0,31853.0,57302.0,41.6
34.0,1.0,81474.0,14.3,18.3,138513.0,268539.0,178914.0,40319.0,21567.0,41.5
34.0,23.0,108458.0,8.5,25.3,419451.0,826698.0,487018.0,84342.0,197711.0,38.4
34.0,9.0,89857.0,11.1,20.6,47876.0,93705.0,85531.0,4358.0,910.0,49.3
34.0,39.0,113166.0,9.8,21.0,283616.0,553066.0,310654.0,117079.0,27959.0,38.5
34.0,19.0,144382.0,4.8,30.7,62604.0,125051.0,113719.0,3369.0,4934.0,46.2
35.0,28.0,133593.0,5.3,27.3,9003.0,18356.0,15686.0,36.0,996.0,42.5
35.0,61.0,57714.0,19.5,10.4,37826.0,75956.0,61391.0,839.0,643.0,39.1
35.0,1.0,71513.0,17.4,18.5,345421.0,677692.0,501468.0,19260.0,17534.0,37.3
35.0,43.0,74509.0,14.3,18.3,71814.0,140769.0,100391.0,3098.0,1943.0,39.9
35.0,9.0,60449.0,20.6,13.1,24090.0,50199.0,33555.0,2717.0,815.0,31.1
35.0,45.0,65337.0,21.3,8.6,64332.0,127455.0,66357.0,816.0,988.0,35.0
35.0,5.0,58018.0,20.6,11.8,32859.0,65459.0,55609.0,1111.0,405.0,35.6
35.0,41.0,52727.0,25.6,14.5,9594.0,19117.0,14215.0,522.0,110.0,29.8
36.0,5.0,56328.0,29.1,12.8,760909.0,1437872.0,306423.0,490823.0,52388.0,33.9
36.0,35.0,63186.0,15.5,9.5,26896.0,53743.0,50849.0,1085.0,382.0,43.8
36.0,83.0,82570.0,12.0,17.3,80820.0,159431.0,137648.0,10239.0,4134.0,39.9
36.0,27.0,100352.0,9.1,19.4,147720.0,293894.0,230158.0,30830.0,10664.0,42.0
36.0,43.0,63842.0,14.6,12.1,31587.0,62505.0,59916.0,849.0,331.0,44.0
36.0,89.0,63127.0,17.7,11.5,53778.0,109558.0,101766.0,2642.0,1153.0,38.9
36.0,113.0,77328.0,10.5,16.2,32782.0,64480.0,61797.0,852.0,677.0,46.4
36.0,55.0,77604.0,14.7,20.9,384874.0,744248.0,566271.0,113538.0,26661.0,38.9
36.0,111.0,84423.0,13.9,17.9,90529.0,179303.0,152289.0,10615.0,3452.0,43.7
36.0,51.0,69001.0,13.6,13.6,31857.0,63907.0,59696.0,1805.0,833.0,40.8
36.0,39.0,68228.0,13.3,12.9,22714.0,47617.0,42731.0,2936.0,516.0,45.8
36.0,3.0,58195.0,17.0,10.0,23270.0,47025.0,44860.0,652.0,525.0,38.8
36.0,9.0,59656.0,16.5,10.6,39195.0,77686.0,71439.0,1247.0,648.0,42.0
36.0,93.0,80867.0,11.4,17.8,79430.0,154883.0,119664.0,15965.0,7187.0,39.9
36.0,123.0,72404.0,11.4,13.9,13010.0,25009.0,24061.0,226.0,189.0,41.3
37.0,87.0,66018.0,13.9,15.0,31213.0,60433.0,57778.0,617.0,318.0,47.6
37.0,5.0,48505.0,24.6,10.4,5587.0,10973.0,10346.0,266.0,31.0,49.5
37.0,45.0,54469.0,20.2,10.5,50303.0,97159.0,72778.0,20244.0,988.0,41.9
37.0,77.0,69571.0,13.9,15.2,28828.0,58874.0,35927.0,17923.0,266.0,42.6
37.0,93.0,58489.0,21.0,12.7,26919.0,53239.0,24053.0,17740.0,754.0,32.5
37.0,97.0,82420.0,11.8,19.1,87589.0,172525.0,140774.0,21229.0,4046.0,40.4
37.0,147.0,63834.0,23.9,20.5,93752.0,177372.0,102147.0,61671.0,3065.0,32.2
37.0,39.0,51202.0,16.5,10.8,14085.0,27668.0,25890.0,364.0,193.0,50.9
37.0,193.0,56273.0,19.9,10.7,34741.0,68460.0,62478.0,2827.0,419.0,44.5
37.0,3.0,63086.0,14.9,10.1,18177.0,37119.0,32640.0,2105.0,402.0,43.4
37.0,31.0,72578.0,11.6,16.7,35081.0,68920.0,61988.0,3880.0,781.0,47.9
37.0,139.0,60884.0,16.1,12.5,20333.0,39479.0,23097.0,14418.0,662.0,38.2
37.0,173.0,52160.0,17.3,11.0,7455.0,14254.0,9229.0,60.0,47.0,41.4
37.0,7.0,50787.0,19.8,7.2,12021.0,25306.0,12083.0,12333.0,335.0,40.5
37.0,69.0,67031.0,14.4,14.7,32621.0,64902.0,43927.0,16410.0,365.0,41.3
37.0,113.0,62962.0,16.6,16.3,17780.0,34410.0,32278.0,489.0,267.0,49.8
37.0,175.0,62567.0,14.7,18.7,17468.0,33513.0,30548.0,1523.0,111.0,50.7
37.0,47.0,54620.0,23.8,9.0,28312.0,56293.0,34898.0,17396.0,248.0,42.0
37.0,123.0,58723.0,19.7,10.5,13792.0,27338.0,20863.0,4922.0,407.0,43.3
37.0,153.0,49511.0,24.1,9.3,23065.0,45189.0,28209.0,14351.0,438.0,40.5
37.0,171.0,58469.0,16.9,11.2,37241.0,72099.0,65890.0,2719.0,435.0,43.8
37.0,21.0,71864.0,12.3,24.2,132177.0,254474.0,225981.0,16095.0,3147.0,42.1
37.0,25.0,83654.0,10.9,20.6,103354.0,201448.0,144192.0,35634.0,6837.0,37.9
37.0,57.0,62095.0,15.5,13.1,84156.0,164664.0,141056.0,14970.0,2501.0,42.3
37.0,91.0,47713.0,23.4,9.4,12206.0,24153.0,8418.0,14377.0,178.0,42.1
37.0,141.0,71630.0,15.1,16.7,29781.0,59020.0,45366.0,8788.0,315.0,42.9
37.0,189.0,63511.0,27.2,24.0,26972.0,54117.0,50824.0,900.0,516.0,31.2
38.0,97.0,78503.0,6.6,19.8,3942.0,8019.0,7570.0,91.0,12.0,41.3
38.0,101.0,83966.0,9.1,21.1,33153.0,69034.0,60298.0,2695.0,1160.0,31.4
38.0,49.0,86494.0,8.6,16.5,2893.0,5927.0,5748.0,25.0,19.0,42.8
38.0,5.0,63561.0,34.8,11.9,3357.0,6886.0,2829.0,2.0,8.0,30.5
38.0,15.0,88854.0,8.3,25.5,46585.0,93737.0,85561.0,1986.0,618.0,36.9
38.0,71.0,79592.0,11.6,19.7,5671.0,11557.0,9824.0,61.0,47.0,41.6
39.0,99.0,63081.0,17.6,15.9,118322.0,231064.0,184750.0,34859.0,1972.0,43.5
39.0,145.0,57055.0,23.6,8.4,38773.0,76377.0,71975.0,2152.0,330.0,39.9
39.0,105.0,59124.0,22.4,7.5,11686.0,23160.0,22499.0,308.0,18.0,43.6
39.0,131.0,58477.0,19.4,8.0,14269.0,28214.0,26943.0,311.0,31.0,40.8
39.0,61.0,79912.0,16.2,22.5,420309.0,812037.0,548291.0,208770.0,21129.0,36.8
39.0,43.0,73203.0,12.0,14.3,38273.0,75136.0,64312.0,6765.0,443.0,44.8
39.0,87.0,57900.0,18.6,9.0,30894.0,60622.0,57920.0,1265.0,327.0,41.6
39.0,157.0,63767.0,13.2,10.1,47115.0,92526.0,89484.0,728.0,354.0,41.0
39.0,15.0,64277.0,15.9,9.6,22030.0,43679.0,42422.0,338.0,129.0,41.8
39.0,89.0,79189.0,11.4,17.4,87895.0,172293.0,158208.0,6582.0,2009.0,39.7
39.0,19.0,69389.0,13.1,8.2,13826.0,27578.0,26891.0,187.0,128.0,45.3
39.0,25.0,84721.0,9.5,18.3,103092.0,203216.0,193269.0,2858.0,2538.0,39.8
39.0,71.0,57055.0,20.9,6.9,21871.0,43007.0,41325.0,782.0,174.0,40.4
39.0,133.0,74270.0,13.1,17.1,82903.0,162644.0,147630.0,6738.0,3078.0,37.9
39.0,13.0,64360.0,13.6,10.3,33477.0,68472.0,63840.0,2775.0,301.0,44.5
39.0,127.0,58606.0,19.4,7.7,17966.0,35985.0,34970.0,149.0,65.0,39.9
48.0,19.0,70305.0,15.0,16.0,10731.0,21763.0,19849.0,172.0,59.0,52.1
48.0,395.0,67074.0,12.6,11.3,8594.0,16890.0,12934.0,3276.0,52.0,40.9
48.0,441.0,69401.0,15.6,16.2,69630.0,136348.0,103990.0,10658.0,3045.0,32.3
48.0,455.0,51359.0,16.1,9.4,7558.0,14569.0,12608.0,1318.0,147.0,48.7
48.0,91.0,98131.0,8.2,23.1,68304.0,135097.0,122339.0,2588.0,1403.0,42.0
48.0,225.0,47354.0,24.7,10.7,10523.0,22955.0,15730.0,5709.0,72.0,44.0
48.0,375.0,60730.0,20.1,10.1,58604.0,120899.0,94415.0,11905.0,6506.0,33.8
48.0,415.0,69935.0,14.0,10.5,7814.0,17239.0,15043.0,837.0,49.0,36.1
48.0,49.0,64580.0,14.5,14.1,19060.0,37834.0,34631.0,1464.0,281.0,41.3
48.0,25.0,60273.0,21.7,6.2,12780.0,32691.0,28554.0,2610.0,147.0,35.4
48.0,307.0,58607.0,16.1,13.3,3838.0,8098.0,6768.0,148.0,16.0,44.6
48.0,287.0,67793.0,14.2,11.1,8394.0,16952.0,13493.0,1903.0,182.0,41.5
48.0,139.0,90350.0,9.3,16.3,85654.0,168838.0,137354.0,16415.0,1118.0,36.1
48.0,265.0,73327.0,13.3,16.6,26479.0,51365.0,45906.0,789.0,481.0,47.7
48.0,145.0,49617.0,25.5,10.4,9110.0,17299.0,12489.0,4212.0,73.0,39.3
19.0,137.0,63839.0,16.1,13.1,5286.0,10155.0,9654.0,0.0,0.0,44.0
19.0,123.0,65853.0,14.4,15.5,10956.0,22208.0,21129.0,347.0,308.0,39.7
19.0,19.0,79904.0,9.5,14.9,10674.0,21125.0,20574.0,22.0,123.0,38.7
19.0,53.0,54239.0,19.6,14.1,4027.0,8044.0,7631.0,127.0,58.0,36.4
20.0,85.0,69162.0,10.0,14.2,6676.0,13318.0,11518.0,86.0,79.0,41.6
20.0,209.0,55958.0,20.1,11.6,83051.0,164345.0,98246.0,37018.0,7164.0,33.7
20.0,27.0,77301.0,7.7,16.0,4064.0,8142.0,7875.0,45.0,54.0,43.0
20.0,169.0,66194.0,12.2,17.2,27602.0,54977.0,48040.0,1543.0,1243.0,38.5
20.0,197.0,69728.0,5.7,15.5,3391.0,6888.0,6613.0,32.0,51.0,43.8
20.0,123.0,57415.0,16.3,17.3,3059.0,6222.0,6030.0,51.0,14.0,43.5
20.0,5.0,63517.0,17.6,14.0,8414.0,16363.0,14785.0,378.0,71.0,36.1
20.0,55.0,69499.0,14.8,11.0,18017.0,36957.0,29720.0,948.0,1491.0,30.5
20.0,103.0,87727.0,8.9,18.2,37109.0,80042.0,66240.0,7008.0,1110.0,37.6
20.0,151.0,68513.0,11.6,19.5,4797.0,9582.0,8975.0,225.0,11.0,38.5
20.0,3.0,57173.0,13.9,11.1,3920.0,7852.0,7567.0,45.0,1.0,41.5
20.0,61.0,58682.0,12.2,15.4,16355.0,34895.0,23881.0,6334.0,1085.0,26.1
20.0,57.0,69260.0,14.4,11.4,16588.0,34484.0,30815.0,697.0,514.0,31.9
20.0,117.0,63512.0,9.4,12.6,4874.0,9798.0,9494.0,50.0,52.0,44.0
20.0,35.0,60785.0,15.2,13.3,17676.0,35591.0,31224.0,1126.0,570.0,38.8
20.0,59.0,67406.0,10.3,13.2,12996.0,25563.0,23768.0,271.0,73.0,39.1
20.0,159.0,59946.0,16.9,15.6,4918.0,9762.0,8931.0,183.0,88.0,39.1
20.0,137.0,67861.0,12.7,12.2,2450.0,5486.0,5067.0,148.0,32.0,43.2
20.0,9.0,65461.0,16.7,12.5,13429.0,26791.0,25104.0,453.0,55.0,40.0
20.0,115.0,63379.0,9.3,17.5,6061.0,12032.0,11535.0,59.0,30.0,44.7
20.0,143.0,67208.0,10.4,17.8,2859.0,5902.0,5682.0,53.0,31.0,42.6
20.0,41.0,62191.0,12.5,15.5,9449.0,19004.0,17995.0,256.0,85.0,41.5
21.0,223.0,62457.0,19.0,7.0,4399.0,8637.0,8323.0,0.0,6.0,43.0
21.0,179.0,79045.0,10.9,10.4,22896.0,45388.0,41391.0,2252.0,275.0,39.5
21.0,81.0,59312.0,18.2,8.4,12597.0,24915.0,23619.0,190.0,39.0,36.0
21.0,141.0,56271.0,17.3,10.3,13695.0,26849.0,24349.0,1668.0,68.0,40.8
21.0,191.0,59575.0,17.6,5.8,7160.0,14520.0,14120.0,116.0,81.0,41.1
21.0,215.0,90035.0,8.4,11.8,8969.0,18246.0,17579.0,220.0,135.0,41.6
21.0,11.0,54937.0,21.0,7.9,6172.0,12268.0,11773.0,141.0,61.0,40.4
21.0,21.0,64196.0,14.4,11.7,15010.0,29913.0,26374.0,2114.0,262.0,40.3
21.0,95.0,38158.0,36.2,5.7,14002.0,27134.0,25899.0,699.0,110.0,41.2
21.0,137.0,50537.0,24.1,6.3,12477.0,24458.0,23147.0,500.0,4.0,40.5
21.0,171.0,54800.0,24.3,6.2,5264.0,10634.0,10192.0,299.0,0.0,41.6
21.0,225.0,56945.0,22.2,5.9,7205.0,14802.0,12333.0,1913.0,82.0,37.6
21.0,35.0,56113.0,22.8,16.2,19958.0,38776.0,35338.0,1326.0,582.0,35.3
21.0,59.0,68599.0,16.1,14.0,51195.0,99937.0,90493.0,4283.0,1466.0,38.7
21.0,199.0,53882.0,23.6,8.9,32628.0,64145.0,61682.0,653.0,497.0,41.9
21.0,101.0,61596.0,18.6,10.2,23809.0,46137.0,40608.0,3384.0,191.0,40.8
21.0,119.0,43078.0,33.2,5.9,7820.0,15513.0,15183.0,95.0,8.0,42.6
21.0,177.0,54486.0,17.4,6.6,15795.0,31081.0,28825.0,1538.0,173.0,42.4
21.0,1.0,52038.0,21.6,7.8,9716.0,19241.0,18201.0,631.0,66.0,41.5
21.0,57.0,42275.0,21.5,8.0,3424.0,6713.0,6249.0,262.0,24.0,46.1
21.0,129.0,38875.0,33.5,4.5,3250.0,6751.0,6532.0,57.0,42.0,44.1
21.0,135.0,48130.0,28.1,5.5,6776.0,13490.0,13196.0,62.0,14.0,42.9
21.0,239.0,78278.0,14.2,20.3,13533.0,26097.0,23658.0,1166.0,86.0,42.4
21.0,113.0,82566.0,17.7,17.6,26943.0,52422.0,47834.0,2121.0,751.0,37.9
21.0,133.0,43053.0,32.4,6.5,11589.0,22676.0,22208.0,88.0,57.0,42.2
21.0,145.0,71901.0,15.8,15.5,34091.0,65284.0,55642.0,7148.0,482.0,42.1
21.0,235.0,52771.0,26.0,10.0,18421.0,36089.0,34925.0,360.0,110.0,36.8
21.0,71.0,44930.0,31.7,5.8,18856.0,36926.0,36050.0,399.0,116.0,41.9
21.0,147.0,34828.0,37.5,4.4,8022.0,17635.0,15951.0,997.0,125.0,40.0
21.0,169.0,47629.0,23.7,6.2,5081.0,10004.0,9636.0,110.0,32.0,43.4
21.0,205.0,53829.0,26.0,11.6,12736.0,24499.0,23513.0,432.0,175.0,30.4
21.0,49.0,67817.0,15.6,12.9,18299.0,35872.0,33250.0,1663.0,200.0,42.2
21.0,41.0,60809.0,25.7,6.2,5256.0,10711.0,9860.0,318.0,45.0,38.1
21.0,65.0,43614.0,32.7,6.7,7209.0,14313.0,13972.0,24.0,12.0,43.7
21.0,89.0,66593.0,15.9,9.9,18354.0,35765.0,34664.0,313.0,163.0,43.4
21.0,43.0,45726.0,25.9,8.6,13853.0,27290.0,26642.0,267.0,17.0,41.0
22.0,57.0,70013.0,15.7,11.4,49953.0,98214.0,77351.0,13064.0,732.0,37.5
22.0,53.0,63058.0,19.4,10.8,15877.0,31467.0,25140.0,5215.0,142.0,37.7
22.0,125.0,77270.0,14.7,15.9,5575.0,15377.0,8243.0,6807.0,103.0,40.6
22.0,11.0,67939.0,17.2,12.3,18057.0,36769.0,30483.0,4580.0,120.0,37.6
22.0,39.0,48559.0,27.5,9.4,16494.0,33636.0,22791.0,9253.0,147.0,35.4
22.0,61.0,57991.0,29.7,21.5,24315.0,47356.0,25524.0,19343.0,779.0,27.8
22.0,119.0,43862.0,26.3,11.1,20389.0,39631.0,25179.0,13568.0,133.0,40.8
22.0,47.0,65719.0,18.0,10.8,16295.0,32956.0,16248.0,15935.0,21.0,38.3
22.0,67.0,48851.0,28.5,11.0,13548.0,25992.0,12857.0,12793.0,131.0,39.6
22.0,109.0,66596.0,21.6,11.5,57282.0,112587.0,79613.0,21588.0,1049.0,35.8
22.0,27.0,43588.0,30.5,9.5,6948.0,16153.0,7398.0,8397.0,22.0,42.2
22.0,9.0,56810.0,24.0,8.2,20275.0,40882.0,27130.0,11769.0,220.0,37.9
22.0,77.0,63812.0,18.3,11.2,11544.0,22158.0,13504.0,7874.0,57.0,42.9
22.0,115.0,61413.0,17.2,11.6,23881.0,51007.0,38648.0,7437.0,1073.0,30.1
22.0,85.0,55435.0,19.5,8.6,12159.0,24088.0,16735.0,3931.0,96.0,40.9
22.0,59.0,55924.0,22.0,9.4,7219.0,14949.0,12639.0,1855.0,10.0,38.0
23.0,15.0,71585.0,12.0,17.7,17443.0,34067.0,33033.0,161.0,324.0,50.7
23.0,21.0,52700.0,19.2,12.6,8447.0,16887.0,16229.0,91.0,115.0,51.0
23.0,29.0,55594.0,18.5,13.7,16080.0,31694.0,28896.0,152.0,139.0,48.0
23.0,23.0,77034.0,9.8,21.0,18049.0,35277.0,33730.0,265.0,228.0,46.9
23.0,11.0,67582.0,13.3,16.7,62386.0,121545.0,116510.0,1045.0,1153.0,44.3
23.0,9.0,73107.0,11.2,19.4,28167.0,54541.0,52323.0,465.0,569.0,48.5
24.0,39.0,56287.0,20.4,10.6,11904.0,25737.0,13600.0,10863.0,265.0,36.6
24.0,1.0,58382.0,16.4,9.8,34331.0,71977.0,63483.0,6051.0,635.0,41.7
24.0,33.0,99499.0,8.9,18.6,469756.0,906202.0,162673.0,570494.0,37726.0,36.8
24.0,21.0,111026.0,7.1,23.1,125948.0,248472.0,201553.0,23337.0,10929.0,39.2
24.0,29.0,82014.0,12.3,19.8,10249.0,19593.0,15939.0,2818.0,248.0,47.5
25.0,27.0,93980.0,10.4,22.0,416846.0,822280.0,690566.0,40817.0,39694.0,40.1
26.0,33.0,59000.0,18.5,14.5,17040.0,37834.0,26848.0,2505.0,361.0,39.7
26.0,125.0,104709.0,8.6,26.3,640072.0,1250843.0,941026.0,171098.0,90212.0,40.9
26.0,121.0,62402.0,17.1,13.1,86960.0,173043.0,139770.0,23717.0,964.0,39.3
26.0,87.0,73834.0,10.1,12.0,43360.0,88202.0,84482.0,1092.0,484.0,43.9
26.0,151.0,58769.0,15.6,9.0,20842.0,41376.0,40015.0,242.0,140.0,45.1
26.0,131.0,48234.0,15.3,12.1,2914.0,5968.0,5732.0,33.0,15.0,58.1
26.0,1.0,51507.0,16.0,10.2,5140.0,10364.0,10048.0,40.0,29.0,58.2
26.0,79.0,57184.0,17.0,7.6,8555.0,17463.0,16726.0,161.0,106.0,44.5
26.0,65.0,70454.0,20.1,20.9,148594.0,289564.0,215518.0,33020.0,18754.0,31.8
26.0,129.0,50896.0,16.9,7.6,10448.0,20928.0,20208.0,77.0,131.0,50.3
26.0,165.0,56414.0,16.3,12.5,16544.0,33111.0,31773.0,237.0,194.0,41.8
26.0,43.0,63416.0,13.3,17.6,12816.0,25570.0,24584.0,157.0,157.0,46.4
26.0,109.0,59166.0,12.8,11.4,11453.0,23234.0,21933.0,65.0,93.0,48.2
26.0,113.0,56446.0,15.6,9.2,7338.0,15006.0,14440.0,68.0,24.0,43.7
26.0,159.0,68533.0,15.5,13.9,37843.0,75272.0,64678.0,2496.0,512.0,41.6
26.0,15.0,72837.0,8.7,13.7,29809.0,60057.0,57803.0,295.0,333.0,42.6
26.0,19.0,66502.0,9.5,17.7,8809.0,17552.0,16836.0,67.0,78.0,49.6
26.0,153.0,53464.0,20.5,11.0,4085.0,8069.0,6996.0,41.0,31.0,51.6
26.0,55.0,81464.0,10.1,21.8,46379.0,91746.0,86964.0,982.0,530.0,42.9
26.0,49.0,63768.0,19.8,13.3,211979.0,409361.0,306623.0,81213.0,4253.0,40.3
26.0,93.0,99554.0,5.6,22.9,93916.0,188482.0,181591.0,1114.0,1730.0,43.2
26.0,101.0,61594.0,12.9,12.7,11786.0,24444.0,22320.0,679.0,114.0,49.2
26.0,51.0,55684.0,18.2,8.2,12550.0,25289.0,24563.0,89.0,125.0,49.8
5.0,75.0,50287.0,17.7,10.4,8399.0,16669.0,16127.0,173.0,16.0,41.1
5.0,29.0,57701.0,18.2,11.3,10724.0,20906.0,17805.0,2282.0,19.0,41.7
5.0,1.0,57077.0,20.0,10.7,9391.0,18124.0,13146.0,4677.0,0.0,41.4
5.0,85.0,69490.0,12.2,14.2,36539.0,72206.0,64282.0,4379.0,531.0,36.1
6.0,47.0,69764.0,22.7,9.1,133259.0,269075.0,154376.0,8772.0,20131.0,30.9
6.0,49.0,54126.0,16.6,10.4,4325.0,8938.0,8046.0,149.0,140.0,47.7
6.0,27.0,68448.0,10.2,16.1,9001.0,18085.0,14557.0,161.0,290.0,45.7
6.0,99.0,75761.0,16.1,11.5,272457.0,539301.0,408817.0,15534.0,29248.0,34.0
6.0,103.0,58939.0,21.5,11.1,31869.0,63373.0,54119.0,471.0,964.0,40.9
6.0,69.0,101057.0,9.2,13.6,29790.0,59416.0,48851.0,440.0,1739.0,35.5
6.0,17.0,104895.0,8.9,21.7,93621.0,186661.0,164202.0,1494.0,8291.0,45.8
6.0,75.0,149265.0,10.9,34.3,426074.0,870044.0,406538.0,45402.0,297667.0,38.2
6.0,107.0,66651.0,25.5,9.6,230222.0,460477.0,352259.0,7326.0,16462.0,30.8
6.0,57.0,86798.0,11.4,23.6,50203.0,99092.0,91579.0,655.0,1008.0,50.1
